CoreId;Identifier;type;rightsHolder;creator;accessURI;format;variantLiteral;license
105527333@OBS;https://observation.org/photos/9296988/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296988.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105527333@OBS;https://observation.org/photos/9296986/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296986.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105527296@OBS;https://observation.org/photos/9296972/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296972.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105527296@OBS;https://observation.org/photos/9296971/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296971.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526973@OBS;https://observation.org/photos/9296878/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296878.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526973@OBS;https://observation.org/photos/9296875/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296875.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526970@OBS;https://observation.org/photos/9296871/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296871.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526970@OBS;https://observation.org/photos/9296870/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296870.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526970@OBS;https://observation.org/photos/9296869/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296869.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526963@OBS;https://observation.org/photos/9296867/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296867.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526963@OBS;https://observation.org/photos/9296865/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296865.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526963@OBS;https://observation.org/photos/9296863/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296863.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296860/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296860.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296857/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296857.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296853/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296853.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296851/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296851.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296848/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296848.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296847/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296847.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296845/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296845.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526936@OBS;https://observation.org/photos/9296842/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296842.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526915@OBS;https://observation.org/photos/9296837/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296837.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526901@OBS;https://observation.org/photos/9296832/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296832.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526901@OBS;https://observation.org/photos/9296828/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296828.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526891@OBS;https://observation.org/photos/9296824/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296824.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526873@OBS;https://observation.org/photos/9296814/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296814.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526873@OBS;https://observation.org/photos/9296811/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296811.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526853@OBS;https://observation.org/photos/9296809/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296809.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526853@OBS;https://observation.org/photos/9296807/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296807.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526853@OBS;https://observation.org/photos/9296805/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296805.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526841@OBS;https://observation.org/photos/9296803/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296803.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526841@OBS;https://observation.org/photos/9296801/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296801.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526841@OBS;https://observation.org/photos/9296800/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296800.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526831@OBS;https://observation.org/photos/9296798/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296798.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526831@OBS;https://observation.org/photos/9296797/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296797.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526735@OBS;https://observation.org/photos/9296796/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296796.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526735@OBS;https://observation.org/photos/9296794/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296794.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526735@OBS;https://observation.org/photos/9296792/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296792.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526728@OBS;https://observation.org/photos/9296791/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296791.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526709@OBS;https://observation.org/photos/9296790/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296790.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526709@OBS;https://observation.org/photos/9296789/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296789.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526709@OBS;https://observation.org/photos/9296788/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296788.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526709@OBS;https://observation.org/photos/9296787/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296787.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526709@OBS;https://observation.org/photos/9296786/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296786.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526693@OBS;https://observation.org/photos/9296784/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296784.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526693@OBS;https://observation.org/photos/9296783/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296783.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526693@OBS;https://observation.org/photos/9296782/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296782.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526693@OBS;https://observation.org/photos/9296781/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296781.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526693@OBS;https://observation.org/photos/9296779/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296779.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526688@OBS;https://observation.org/photos/9296776/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296776.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526681@OBS;https://observation.org/photos/9296775/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296775.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526681@OBS;https://observation.org/photos/9296774/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296774.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526681@OBS;https://observation.org/photos/9296773/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296773.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526675@OBS;https://observation.org/photos/9296772/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296772.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526675@OBS;https://observation.org/photos/9296770/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296770.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526675@OBS;https://observation.org/photos/9296769/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296769.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526662@OBS;https://observation.org/photos/9296768/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296768.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526662@OBS;https://observation.org/photos/9296766/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296766.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526662@OBS;https://observation.org/photos/9296765/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296765.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526647@OBS;https://observation.org/photos/9296764/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296764.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526647@OBS;https://observation.org/photos/9296763/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296763.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526647@OBS;https://observation.org/photos/9296762/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296762.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526642@OBS;https://observation.org/photos/9296760/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296760.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526642@OBS;https://observation.org/photos/9296759/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296759.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526642@OBS;https://observation.org/photos/9296758/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296758.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526631@OBS;https://observation.org/photos/9296754/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296754.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526631@OBS;https://observation.org/photos/9296753/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296753.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526621@OBS;https://observation.org/photos/9296751/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296751.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526621@OBS;https://observation.org/photos/9296750/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296750.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526621@OBS;https://observation.org/photos/9296748/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296748.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526597@OBS;https://observation.org/photos/9296747/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296747.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526597@OBS;https://observation.org/photos/9296745/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296745.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526597@OBS;https://observation.org/photos/9296744/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296744.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526578@OBS;https://observation.org/photos/9296740/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296740.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526578@OBS;https://observation.org/photos/9296738/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296738.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526578@OBS;https://observation.org/photos/9296736/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296736.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526578@OBS;https://observation.org/photos/9296733/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296733.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526558@OBS;https://observation.org/photos/9296731/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296731.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526558@OBS;https://observation.org/photos/9296730/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296730.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526558@OBS;https://observation.org/photos/9296729/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296729.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526544@OBS;https://observation.org/photos/9296725/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296725.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526529@OBS;https://observation.org/photos/9296724/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296724.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526529@OBS;https://observation.org/photos/9296723/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296723.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526529@OBS;https://observation.org/photos/9296722/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296722.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526529@OBS;https://observation.org/photos/9296720/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296720.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526529@OBS;https://observation.org/photos/9296718/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296718.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526523@OBS;https://observation.org/photos/9296713/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296713.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526523@OBS;https://observation.org/photos/9296712/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296712.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526508@OBS;https://observation.org/photos/9296708/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296708.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526508@OBS;https://observation.org/photos/9296706/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296706.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526508@OBS;https://observation.org/photos/9296704/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296704.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526494@OBS;https://observation.org/photos/9296701/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296701.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526494@OBS;https://observation.org/photos/9296698/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296698.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526494@OBS;https://observation.org/photos/9296695/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296695.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526322@OBS;https://observation.org/photos/9296693/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296693.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526322@OBS;https://observation.org/photos/9296692/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296692.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526307@OBS;https://observation.org/photos/9296690/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296690.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526307@OBS;https://observation.org/photos/9296688/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296688.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526307@OBS;https://observation.org/photos/9296687/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296687.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526307@OBS;https://observation.org/photos/9296686/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296686.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526301@OBS;https://observation.org/photos/9296684/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296684.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526292@OBS;https://observation.org/photos/9296681/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296681.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526292@OBS;https://observation.org/photos/9296679/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296679.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526292@OBS;https://observation.org/photos/9296676/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296676.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526292@OBS;https://observation.org/photos/9296673/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296673.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526292@OBS;https://observation.org/photos/9296671/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296671.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526282@OBS;https://observation.org/photos/9296667/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296667.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526282@OBS;https://observation.org/photos/9296666/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296666.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526278@OBS;https://observation.org/photos/9296663/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296663.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526263@OBS;https://observation.org/photos/9296660/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296660.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526263@OBS;https://observation.org/photos/9296659/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296659.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526263@OBS;https://observation.org/photos/9296657/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296657.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526263@OBS;https://observation.org/photos/9296655/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296655.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526263@OBS;https://observation.org/photos/9296654/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296654.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526259@OBS;https://observation.org/photos/9296651/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296651.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526246@OBS;https://observation.org/photos/9296647/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296647.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526246@OBS;https://observation.org/photos/9296644/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296644.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526246@OBS;https://observation.org/photos/9296642/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296642.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526143@OBS;https://observation.org/photos/9296600/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296600.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526143@OBS;https://observation.org/photos/9296598/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296598.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526133@OBS;https://observation.org/photos/9296592/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296592.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526133@OBS;https://observation.org/photos/9296584/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296584.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526126@OBS;https://observation.org/photos/9296583/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296583.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526126@OBS;https://observation.org/photos/9296581/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296581.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526099@OBS;https://observation.org/photos/9296579/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296579.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526099@OBS;https://observation.org/photos/9296576/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296576.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105526099@OBS;https://observation.org/photos/9296572/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9296572.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105237621@OBS;https://observation.org/photos/9295862/;StillImage;Frank Coulier;Frank Coulier;https://observation.org/photos/9295862.jpg;image/jpeg;Best Quality;CC BY-NC-SA 4.0
105119374@OBS;https://observation.org/photos/9295720/;StillImage;Frank Coulier;Frank Coulier;https://observation.org/photos/9295720.jpg;image/jpeg;Best Quality;CC BY-NC-SA 4.0
105523103@OBS;https://observation.org/photos/9295676/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295676.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105523103@OBS;https://observation.org/photos/9295675/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295675.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105523099@OBS;https://observation.org/photos/9295674/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295674.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105054692@OBS;https://observation.org/photos/9295673/;StillImage;Frank Coulier;Frank Coulier;https://observation.org/photos/9295673.jpg;image/jpeg;Best Quality;CC BY-NC-SA 4.0
105523099@OBS;https://observation.org/photos/9295672/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295672.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105523099@OBS;https://observation.org/photos/9295670/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295670.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522976@OBS;https://observation.org/photos/9295668/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295668.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522976@OBS;https://observation.org/photos/9295666/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295666.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105054691@OBS;https://observation.org/photos/9295661/;StillImage;Frank Coulier;Frank Coulier;https://observation.org/photos/9295661.jpg;image/jpeg;Best Quality;CC BY-NC-SA 4.0
105522972@OBS;https://observation.org/photos/9295656/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295656.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522972@OBS;https://observation.org/photos/9295654/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295654.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522964@OBS;https://observation.org/photos/9295652/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295652.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522964@OBS;https://observation.org/photos/9295650/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295650.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522964@OBS;https://observation.org/photos/9295648/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295648.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522960@OBS;https://observation.org/photos/9295645/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295645.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522954@OBS;https://observation.org/photos/9295643/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295643.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522954@OBS;https://observation.org/photos/9295641/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295641.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522954@OBS;https://observation.org/photos/9295639/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295639.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522948@OBS;https://observation.org/photos/9295637/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295637.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
105522948@OBS;https://observation.org/photos/9295636/;StillImage;Kjell Nilsen;Kjell Nilsen;https://observation.org/photos/9295636.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
